date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:08:41	10634/10634	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202017%2011:08:41%20GMT	http://www.alti-flore.com/article-produit-du-mois.142829.7204.html	/home/stephane/websites/altiflore/www.alti-flore.com/article-produit-du-mois.142829.7204.html	(from http://www.alti-flore.com/plan-site-de-www-alti-flore-com.142829.html)
12:08:41	12164/12164	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202017%2011:08:41%20GMT	http://www.alti-flore.com/article-produits-sante.142829.7484.html	/home/stephane/websites/altiflore/www.alti-flore.com/article-produits-sante.142829.7484.html	(from http://www.alti-flore.com/plan-site-de-www-alti-flore-com.142829.html)
12:08:42	11299/11299	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202017%2011:08:41%20GMT	http://www.alti-flore.com/realisation-glaces-et-produits-altiflore.67890.142829.html	/home/stephane/websites/altiflore/www.alti-flore.com/realisation-glaces-et-produits-altiflore.67890.142829.html	(from http://www.alti-flore.com/plan-site-de-www-alti-flore-com.142829.html)
12:08:42	11299/11299	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202017%2011:08:42%20GMT	http://www.alti-flore.com/realisation-glaces-et-produits-altiflore.67891.142829.html	/home/stephane/websites/altiflore/www.alti-flore.com/realisation-glaces-et-produits-altiflore.67891.142829.html	(from http://www.alti-flore.com/plan-site-de-www-alti-flore-com.142829.html)
12:08:42	11299/11299	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202017%2011:08:42%20GMT	http://www.alti-flore.com/realisation-glaces-et-produits-altiflore.67892.142829.html	/home/stephane/websites/altiflore/www.alti-flore.com/realisation-glaces-et-produits-altiflore.67892.142829.html	(from http://www.alti-flore.com/plan-site-de-www-alti-flore-com.142829.html)
12:08:42	11299/11299	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202017%2011:08:42%20GMT	http://www.alti-flore.com/realisation-glaces-et-produits-altiflore.67893.142829.html	/home/stephane/websites/altiflore/www.alti-flore.com/realisation-glaces-et-produits-altiflore.67893.142829.html	(from http://www.alti-flore.com/plan-site-de-www-alti-flore-com.142829.html)
12:08:43	11299/11299	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202017%2011:08:42%20GMT	http://www.alti-flore.com/realisation-glaces-et-produits-altiflore.67894.142829.html	/home/stephane/websites/altiflore/www.alti-flore.com/realisation-glaces-et-produits-altiflore.67894.142829.html	(from http://www.alti-flore.com/plan-site-de-www-alti-flore-com.142829.html)
12:08:43	11299/11299	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202017%2011:08:43%20GMT	http://www.alti-flore.com/realisation-glaces-et-produits-altiflore.67895.142829.html	/home/stephane/websites/altiflore/www.alti-flore.com/realisation-glaces-et-produits-altiflore.67895.142829.html	(from http://www.alti-flore.com/plan-site-de-www-alti-flore-com.142829.html)
12:08:43	11299/11299	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202017%2011:08:43%20GMT	http://www.alti-flore.com/realisation-glaces-et-produits-altiflore.67896.142829.html	/home/stephane/websites/altiflore/www.alti-flore.com/realisation-glaces-et-produits-altiflore.67896.142829.html	(from http://www.alti-flore.com/plan-site-de-www-alti-flore-com.142829.html)
12:08:43	11299/11299	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202017%2011:08:43%20GMT	http://www.alti-flore.com/realisation-glaces-et-produits-altiflore.67897.142829.html	/home/stephane/websites/altiflore/www.alti-flore.com/realisation-glaces-et-produits-altiflore.67897.142829.html	(from http://www.alti-flore.com/plan-site-de-www-alti-flore-com.142829.html)
12:08:44	11299/11299	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202017%2011:08:43%20GMT	http://www.alti-flore.com/realisation-glaces-et-produits-altiflore.67898.142829.html	/home/stephane/websites/altiflore/www.alti-flore.com/realisation-glaces-et-produits-altiflore.67898.142829.html	(from http://www.alti-flore.com/plan-site-de-www-alti-flore-com.142829.html)
12:08:44	53849/53849	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202017%2011:08:44%20GMT	http://www.alti-flore.com/docs/pageprostandard.php?pro_id=142829	/home/stephane/websites/altiflore/www.alti-flore.com/docs/pageprostandardfe5b.html	(from http://www.alti-flore.com/plan-site-de-www-alti-flore-com.142829.html)
12:08:45	1571/1571	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2014%20Nov%202017%2011:08:44%20GMT	http://lh3.googleusercontent.com/robots.txt		(from https://plus.google.com/112893069581964458484)
12:08:45	564/564	---M-Z	200	added ('OK')	text/plain	date:Fri,%2003%20Nov%202017%2016:45:00%20GMT	http://ssl.gstatic.com/robots.txt		(from https://plus.google.com/112893069581964458484)
12:08:46	564/564	---M-Z	200	added ('OK')	text/plain	date:Fri,%2003%20Nov%202017%2016:45:00%20GMT	http://www.gstatic.com/robots.txt		(from https://plus.google.com/112893069581964458484)
12:08:46	1836/1836	---M-Z	200	added ('OK')	text/plain	date:Mon,%2030%20Oct%202017%2021:00:00%20GMT	http://plus.url.google.com/robots.txt		(from https://plus.google.com/112893069581964458484)
12:08:47	234/234	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Nov%202017%2011:08:47%20GMT	http://cdn.ampproject.org/robots.txt		(from https://plus.google.com/112893069581964458484)
12:08:48	2999/2999	---M--	200	added ('OK')	image/jpeg	etag:%221014e9-bb7-4aac41a930fc0%22	http://www.alti-flore.com/images/professionnel/142829/b2.jpg	/home/stephane/websites/altiflore/www.alti-flore.com/images/professionnel/142829/b2.jpg	(from http://www.alti-flore.com/article-produits-glace.142829.7483.html)
12:08:49	43688/43688	---M--	200	added ('OK')	image/png	etag:%2285688534a86f5792dd41afe7ab681fd1%22	http://snoopy.robothumb.com/thumbnails/320x240/h/hotel-muret.com.png	/home/stephane/websites/altiflore/snoopy.robothumb.com/thumbnails/320x240/h/hotel-muret.com.png	(from http://www.alti-flore.com/partenaire-de-www-alti-flore-com.142829.html)
12:08:49	3259/3259	---M--	200	added ('OK')	image/jpeg	etag:%221014ea-cbb-4aac41ac0d680%22	http://www.alti-flore.com/images/professionnel/142829/b3.jpg	/home/stephane/websites/altiflore/www.alti-flore.com/images/professionnel/142829/b3.jpg	(from http://www.alti-flore.com/article-produits-glace.142829.7483.html)
12:08:49	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2014%20Nov%202017%2011:08:49%20GMT	http://www.alti-flore.com/article-produits-epicerie-boisson.142829.7489.html	/home/stephane/websites/altiflore/www.alti-flore.com/article-produits-epicerie-boisson.142829.7489.html	(from http://www.alti-flore.com/article-produits-glace.142829.7483.html)
12:08:50	6292/6292	---M--	200	added ('OK')	image/jpeg	etag:%221014eb-1894-4aac41afddf80%22	http://www.alti-flore.com/images/professionnel/142829/b4.jpg	/home/stephane/websites/altiflore/www.alti-flore.com/images/professionnel/142829/b4.jpg	(from http://www.alti-flore.com/article-produits-glace.142829.7483.html)
12:08:56	119115/119115	---M--	200	added ('OK')	image/jpeg	etag:%221014f8-1d14b-4aac34150c680%22	http://www.alti-flore.com/images/professionnel/142829/coupe-glace.jpg	/home/stephane/websites/altiflore/www.alti-flore.com/images/professionnel/142829/coupe-glace.jpg	(from http://www.alti-flore.com/article-glaces-artisanales.142829.6959.html)
12:08:57	46373/46373	---M--	200	added ('OK')	image/jpeg	etag:%2216057c-b525-4ae8d7c3f7d40%22	http://www.alti-flore.com/images/professionnel/142829/produits/produits-glace2.jpg	/home/stephane/websites/altiflore/www.alti-flore.com/images/professionnel/142829/produits/produits-glace2.jpg	(from http://www.alti-flore.com/article-produits-glace.142829.7483.html)
12:08:57	118518/118518	---M--	200	added ('OK')	image/jpeg	etag:%221014f3-1cef6-4aac2d30c0400%22	http://www.alti-flore.com/images/professionnel/142829/carte.jpg	/home/stephane/websites/altiflore/www.alti-flore.com/images/professionnel/142829/carte.jpg	(from http://www.alti-flore.com/article-contact.142829.6962.html)
12:08:57	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2014%20Nov%202017%2011:08:57%20GMT	http://www.alti-flore.com/article-produits-epicerie-boisson.142829.7489.html	/home/stephane/websites/altiflore/www.alti-flore.com/article-produits-epicerie-boisson.142829.7489.71.delayed	(from http://www.alti-flore.com/article-produits-sante.142829.7484.html)
12:08:58	12535/12535	---M--	200	added ('OK')	image/gif	etag:%22101509-30f7-4ae8cf735df40%22	http://www.alti-flore.com/images/professionnel/142829/logo-ab-1244733041.gif	/home/stephane/websites/altiflore/www.alti-flore.com/images/professionnel/142829/logo-ab-1244733041.gif	(from http://www.alti-flore.com/article-produit-du-mois.142829.7204.html)
12:08:58	10982/10982	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202017%2011:08:58%20GMT	http://www.alti-flore.com/realisations-et-references-de-alti-flore.142829.html	/home/stephane/websites/altiflore/www.alti-flore.com/realisations-et-references-de-alti-flore.142829.html	(from http://www.alti-flore.com/realisation-glaces-et-produits-altiflore.67890.142829.html)
12:09:00	63827/63827	---M--	200	added ('OK')	image/jpeg	etag:%22101513-f953-4ae8cf6ac8b00%22	http://www.alti-flore.com/images/professionnel/142829/sirop.jpg	/home/stephane/websites/altiflore/www.alti-flore.com/images/professionnel/142829/sirop.jpg	(from http://www.alti-flore.com/article-produit-du-mois.142829.7204.html)
12:09:07	41417/41417	---M--	200	added ('OK')	image/jpeg	etag:%2278bbf9-a1c9-4fd4a79bc8f14%22	http://www.alti-flore.com/images/photo/142829/realisation67892.jpg	/home/stephane/websites/altiflore/www.alti-flore.com/images/photo/142829/realisation67892.jpg	(from http://www.alti-flore.com/realisation-glaces-et-produits-altiflore.67892.142829.html)
12:09:09	66753/66753	---M--	200	added ('OK')	image/jpeg	etag:%2278bbf7-104c1-4fd4a79796f7c%22	http://www.alti-flore.com/images/photo/142829/realisation67890.jpg	/home/stephane/websites/altiflore/www.alti-flore.com/images/photo/142829/realisation67890.jpg	(from http://www.alti-flore.com/realisation-glaces-et-produits-altiflore.67890.142829.html)
12:09:09	77487/77487	---M--	200	added ('OK')	image/png	etag:%2216057a-12eaf-4ae8dc5ccd5c0%22	http://www.alti-flore.com/images/professionnel/142829/produits/nectar.png	/home/stephane/websites/altiflore/www.alti-flore.com/images/professionnel/142829/produits/nectar.png	(from http://www.alti-flore.com/article-produits-sante.142829.7484.html)
12:09:11	83721/83721	---M--	200	added ('OK')	image/jpeg	etag:%2278bbf8-14709-4fd4a79a46394%22	http://www.alti-flore.com/images/photo/142829/realisation67891.jpg	/home/stephane/websites/altiflore/www.alti-flore.com/images/photo/142829/realisation67891.jpg	(from http://www.alti-flore.com/realisation-glaces-et-produits-altiflore.67891.142829.html)
12:09:12	20011/20011	---M--	200	added ('OK')	image/jpeg	etag:%2278bbfb-4e2b-4fd4a79e5f0d4%22	http://www.alti-flore.com/images/photo/142829/realisation67894.jpg	/home/stephane/websites/altiflore/www.alti-flore.com/images/photo/142829/realisation67894.jpg	(from http://www.alti-flore.com/realisation-glaces-et-produits-altiflore.67894.142829.html)
12:09:14	30964/30964	---M--	200	added ('OK')	image/jpeg	etag:%2278bbfc-78f4-4fd4a7a03d52c%22	http://www.alti-flore.com/images/photo/142829/realisation67895.jpg	/home/stephane/websites/altiflore/www.alti-flore.com/images/photo/142829/realisation67895.jpg	(from http://www.alti-flore.com/realisation-glaces-et-produits-altiflore.67895.142829.html)
12:09:20	78962/78962	---M--	200	added ('OK')	image/jpeg	etag:%2278bbfa-13472-4fd4a79d9bbd4%22	http://www.alti-flore.com/images/photo/142829/realisation67893.jpg	/home/stephane/websites/altiflore/www.alti-flore.com/images/photo/142829/realisation67893.jpg	(from http://www.alti-flore.com/realisation-glaces-et-produits-altiflore.67893.142829.html)
12:09:27	74696/74696	---M--	200	added ('OK')	image/jpeg	etag:%2278bbff-123c8-4fd4a7aa9bdd4%22	http://www.alti-flore.com/images/photo/142829/realisation67898.jpg	/home/stephane/websites/altiflore/www.alti-flore.com/images/photo/142829/realisation67898.jpg	(from http://www.alti-flore.com/realisation-glaces-et-produits-altiflore.67898.142829.html)
12:09:34	99523/99523	---M--	200	added ('OK')	image/jpeg	etag:%227aab7b-184c3-5106393862b0c%22	http://www.alti-flore.com/images/banner-bg.jpg	/home/stephane/websites/altiflore/www.alti-flore.com/images/banner-bg.jpg	(from http://www.alti-flore.com/docs/pageprostandard.php?pro_id=142829)
12:09:35	382/382	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2014%20Nov%202017%2011:09:34%20GMT	http://www.alti-flore.com/javascripts/photoswipe.min.js	/home/stephane/websites/altiflore/www.alti-flore.com/javascripts/photoswipe.min.js	(from http://www.alti-flore.com/)
12:09:35	547/547	---M--	200	added ('OK')	image/png	etag:%22282e07-223-537fd06e121e8%22	http://www.alti-flore.com/css/photoswipe/default-skin/default-skin.png	/home/stephane/websites/altiflore/www.alti-flore.com/css/photoswipe/default-skin/default-skin.png	(from http://www.alti-flore.com/css/photoswipe/default-skin/photoswipe.css)
12:09:35	1554/1554	---M--	200	added ('OK')	image/svg+xml	etag:%22282e06-612-537fd06d3b84a%22	http://www.alti-flore.com/css/photoswipe/default-skin/default-skin.svg	/home/stephane/websites/altiflore/www.alti-flore.com/css/photoswipe/default-skin/default-skin.svg	(from http://www.alti-flore.com/css/photoswipe/default-skin/photoswipe.css)
12:09:36	866/866	---M--	200	added ('OK')	image/gif	etag:%22282e04-362-537fd06de10bf%22	http://www.alti-flore.com/css/photoswipe/default-skin/preloader.gif	/home/stephane/websites/altiflore/www.alti-flore.com/css/photoswipe/default-skin/preloader.gif	(from http://www.alti-flore.com/css/photoswipe/default-skin/photoswipe.css)
12:09:37	382/382	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2014%20Nov%202017%2011:09:36%20GMT	http://www.alti-flore.com/javascripts/dynMenuv2.js?v=20160406	/home/stephane/websites/altiflore/www.alti-flore.com/javascripts/dynMenuv2492a.js	(from http://www.alti-flore.com/)
12:09:37	3192/3192	---M--	200	added ('OK')	image/svg+xml	etag:%227ac835-c78-55deef3989107%22	http://www.alti-flore.com/images/tel-noir.svg	/home/stephane/websites/altiflore/www.alti-flore.com/images/tel-noir.svg	(from http://www.alti-flore.com/css/mobile20161126.css)
12:09:37	187179/187179	---M--	200	added ('OK')	image/jpeg	etag:%2278bbfe-2db2b-4fd4a7a8d4c94%22	http://www.alti-flore.com/images/photo/142829/realisation67897.jpg	/home/stephane/websites/altiflore/www.alti-flore.com/images/photo/142829/realisation67897.jpg	(from http://www.alti-flore.com/realisation-glaces-et-produits-altiflore.67897.142829.html)
12:09:37	1825/1825	---M--	200	added ('OK')	image/png	etag:%227abcba-721-54f52fcba4ae0%22	http://www.alti-flore.com/images/mail-blanc.png	/home/stephane/websites/altiflore/www.alti-flore.com/images/mail-blanc.png	(from http://www.alti-flore.com/css/mobile20161126.css)
12:09:38	382/382	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2014%20Nov%202017%2011:09:37%20GMT	http://www.alti-flore.com/javascripts/swiper.min.js	/home/stephane/websites/altiflore/www.alti-flore.com/javascripts/swiper.min.js	(from http://www.alti-flore.com/)
12:09:38	3328/3328	---M--	200	added ('OK')	image/png	etag:%227abd3b-d00-5515dfcdfcbaf%22	http://www.alti-flore.com/images/panier-blanc.png	/home/stephane/websites/altiflore/www.alti-flore.com/images/panier-blanc.png	(from http://www.alti-flore.com/css/mobile20161126.css)
12:09:38	1161/1161	---M--	200	added ('OK')	image/png	etag:%227a1ff3-489-51063850839fd%22	http://www.alti-flore.com/images/2013-picto-ko.png	/home/stephane/websites/altiflore/www.alti-flore.com/images/2013-picto-ko.png	(from http://www.alti-flore.com/css/mobile20161126.css)
12:09:38	198826/198826	---M--	200	added ('OK')	image/jpeg	etag:%2278bbfd-308aa-4fd4a7a4d97fc%22	http://www.alti-flore.com/images/photo/142829/realisation67896.jpg	/home/stephane/websites/altiflore/www.alti-flore.com/images/photo/142829/realisation67896.jpg	(from http://www.alti-flore.com/realisation-glaces-et-produits-altiflore.67896.142829.html)
12:09:38	382/382	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2014%20Nov%202017%2011:09:38%20GMT	http://www.alti-flore.com/images/professionnel/142829/imgindex_03.png	/home/stephane/websites/altiflore/www.alti-flore.com/images/professionnel/142829/imgindex_03.png	(from http://www.alti-flore.com/)
12:09:38	382/382	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2014%20Nov%202017%2011:09:38%20GMT	http://www.alti-flore.com/images/logo/logo-142829.jpg	/home/stephane/websites/altiflore/www.alti-flore.com/images/logo/logo-142829.jpg	(from http://www.alti-flore.com/)
12:09:39	242/242	---M--	200	added ('OK')	image/gif	etag:%221014ff-f2-4a8a34c3c52c0%22	http://www.alti-flore.com/images/professionnel/142829/image2.gif	/home/stephane/websites/altiflore/www.alti-flore.com/images/professionnel/142829/image2.gif	(from http://www.alti-flore.com/images/professionnel/142829/e-commerce4.css)
12:09:40	8072/8072	---M-Z	404	error ('File%20not%20found')	text/html	date:Tue,%2014%20Nov%202017%2011:09:39%20GMT	http://www.alti-flore.com/images/professionnel/142829/image8.png	/home/stephane/websites/altiflore/www.alti-flore.com/images/professionnel/142829/image8.png	(from http://www.alti-flore.com/images/professionnel/142829/e-commerce4.css)
12:09:40	382/382	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2014%20Nov%202017%2011:09:40%20GMT	http://www.alti-flore.com/images/professionnel/142829/imgindex_06.jpg	/home/stephane/websites/altiflore/www.alti-flore.com/images/professionnel/142829/imgindex_06.jpg	(from http://www.alti-flore.com/)
12:09:41	33573/33573	---M--	200	added ('OK')	image/jpeg	etag:%2278b06a-8325-4fad5bcb33785%22	http://www.alti-flore.com/images/professionnel/142829/image3.jpg	/home/stephane/websites/altiflore/www.alti-flore.com/images/professionnel/142829/image3.jpg	(from http://www.alti-flore.com/images/professionnel/142829/e-commerce4.css)
12:09:41	534/534	---M--	200	added ('OK')	image/png	etag:%22101506-216-4aac2465203c0%22	http://www.alti-flore.com/images/professionnel/142829/image9.png	/home/stephane/websites/altiflore/www.alti-flore.com/images/professionnel/142829/image9.png	(from http://www.alti-flore.com/images/professionnel/142829/e-commerce4.css)
12:09:41	1625/1625	---M--	200	added ('OK')	image/png	etag:%2278b0f5-659-4fa9a63caf517%22	http://www.alti-flore.com/images/professionnel/142829/image10.png	/home/stephane/websites/altiflore/www.alti-flore.com/images/professionnel/142829/image10.png	(from http://www.alti-flore.com/images/professionnel/142829/e-commerce4.css)
12:09:41	8072/8072	---M-Z	404	error ('File%20not%20found')	text/html	date:Tue,%2014%20Nov%202017%2011:09:41%20GMT	http://www.alti-flore.com/images/professionnel/142829/image5.png	/home/stephane/websites/altiflore/www.alti-flore.com/images/professionnel/142829/image5.png	(from http://www.alti-flore.com/images/professionnel/142829/e-commerce4.css)
12:09:42	8072/8072	---M-Z	404	error ('File%20not%20found')	text/html	date:Tue,%2014%20Nov%202017%2011:09:41%20GMT	http://www.alti-flore.com/images/professionnel/142829/image4.png	/home/stephane/websites/altiflore/www.alti-flore.com/images/professionnel/142829/image4.png	(from http://www.alti-flore.com/images/professionnel/142829/e-commerce4.css)
12:09:42	382/382	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2014%20Nov%202017%2011:09:41%20GMT	http://www.alti-flore.com/images/professionnel/142829/imgindex_11.jpg	/home/stephane/websites/altiflore/www.alti-flore.com/images/professionnel/142829/imgindex_11.jpg	(from http://www.alti-flore.com/)
12:09:42	0/0	UR-M-Z	416	error ('Requested%20range%20not%20satisfiable')	text/javascript	date:Fri,%2020%20Oct%202017%2023:46:20%20GMT	http://www.google-analytics.com/analytics.js	/home/stephane/websites/altiflore/www.google-analytics.com/analytics.js	(from http://www.alti-flore.com/)
12:09:42	1981/1981	---M--	200	added ('OK')	image/png	etag:%221c1d38-7bd-518165f9a699c%22	http://www.alti-flore.com/images/professionnel/Standard/standard59.png	/home/stephane/websites/altiflore/www.alti-flore.com/images/professionnel/Standard/standard59.png	(from http://www.alti-flore.com/images/professionnel/142829/e-commerce4.css)
12:09:43	1116/1116	---M--	200	added ('OK')	image/png	etag:%221c1ac1-45c-520f5de2f99bd%22	http://www.alti-flore.com/images/professionnel/Standard/fleche-droite.png	/home/stephane/websites/altiflore/www.alti-flore.com/images/professionnel/Standard/fleche-droite.png	(from http://www.alti-flore.com/images/professionnel/142829/e-commerce4.css)
12:09:43	59426/59426	---M--	200	added ('OK')	image/png	etag:%2278b06b-e822-4fad5b6dc7f12%22	http://www.alti-flore.com/images/professionnel/142829/image1.png	/home/stephane/websites/altiflore/www.alti-flore.com/images/professionnel/142829/image1.png	(from http://www.alti-flore.com/images/professionnel/142829/e-commerce4.css)
12:09:43	2743/2743	---M--	200	added ('OK')	image/png	etag:%221c1b04-ab7-4ae606afe8080%22	http://www.alti-flore.com/images/professionnel/Standard/standard50.png	/home/stephane/websites/altiflore/www.alti-flore.com/images/professionnel/Standard/standard50.png	(from http://www.alti-flore.com/images/professionnel/142829/e-commerce4.css)
12:09:43	0/0	UR-M-Z	416	error ('Requested%20range%20not%20satisfiable')	text/javascript	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/1.6.1/jquery.min.js	/home/stephane/websites/altiflore/ajax.googleapis.com/ajax/libs/jquery/1.6.1/jquery.min.js	(from http://www.alti-flore.com/)
12:09:43	7197/7197	---M--	200	added ('OK')	image/png	etag:%221c1abe-1c1d-496e84e97e880%22	http://www.alti-flore.com/images/professionnel/Standard/commande.png	/home/stephane/websites/altiflore/www.alti-flore.com/images/professionnel/Standard/commande.png	(from http://www.alti-flore.com/images/professionnel/142829/e-commerce4.css)
12:09:43	7264/7264	---M--	200	added ('OK')	image/png	etag:%221c1ac2-1c60-496e84e796400%22	http://www.alti-flore.com/images/professionnel/Standard/identification.png	/home/stephane/websites/altiflore/www.alti-flore.com/images/professionnel/Standard/identification.png	(from http://www.alti-flore.com/images/professionnel/142829/e-commerce4.css)
12:09:44	7173/7173	---M--	200	added ('OK')	image/png	etag:%221c1ac5-1c05-496e84e796400%22	http://www.alti-flore.com/images/professionnel/Standard/livraison.png	/home/stephane/websites/altiflore/www.alti-flore.com/images/professionnel/Standard/livraison.png	(from http://www.alti-flore.com/images/professionnel/142829/e-commerce4.css)
12:09:44	7271/7271	---M--	200	added ('OK')	image/png	etag:%221c1b10-1c67-496e84e6a21c0%22	http://www.alti-flore.com/images/professionnel/Standard/validation.png	/home/stephane/websites/altiflore/www.alti-flore.com/images/professionnel/Standard/validation.png	(from http://www.alti-flore.com/images/professionnel/142829/e-commerce4.css)
12:09:45	15330/15330	URF---	200	added ('OK%20(cached)')	image/png		http://ssl.gstatic.com/images/branding/product/1x/google_plus_192dp.png	/home/stephane/websites/altiflore/ssl.gstatic.com/images/branding/product/1x/google_plus_192dp.png	(from https://plus.google.com/112893069581964458484)
12:09:45	1232/1232	---M--	200	added ('OK')	image/png	etag:%221c260e-4d0-4ec746a6f88b8%22	http://www.alti-flore.com/images/professionnel/Standard/standard60.png	/home/stephane/websites/altiflore/www.alti-flore.com/images/professionnel/Standard/standard60.png	(from http://www.alti-flore.com/css/standard20161126.css)
12:09:46	8592/8592	URF---	200	added ('OK%20(cached)')	image/png		http://ssl.gstatic.com/images/branding/google_plus/2x/gplus_icon_flush_76dp.png	/home/stephane/websites/altiflore/ssl.gstatic.com/images/branding/google_plus/2x/gplus_icon_flush_76dp.png	(from https://plus.google.com/112893069581964458484)
12:09:46	6241/6241	URF---	200	added ('OK%20(cached)')	image/png		http://ssl.gstatic.com/images/branding/google_plus/2x/gplus_icon_flush_60dp.png	/home/stephane/websites/altiflore/ssl.gstatic.com/images/branding/google_plus/2x/gplus_icon_flush_60dp.png	(from https://plus.google.com/112893069581964458484)
12:09:46	14221/14221	UR-MC-	200	added ('OK')	application/javascript	etag:%227b3248c43786175f28a476b721cc022b%22	https://apis.google.com/js/api.js	/home/stephane/websites/altiflore/apis.google.com/js/api.js	(from https://plus.google.com/112893069581964458484)
12:09:47	12722/-1	---M--	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202017%2011:09:46%20GMT	http://www.alti-flore.com/contacter-alti-flore.142829.html	/home/stephane/websites/altiflore/www.alti-flore.com/contacter-alti-flore.142829.html	(from http://www.alti-flore.com/)
12:09:47	3537/3537	URF---	200	added ('OK%20(cached)')	image/png		http://ssl.gstatic.com/images/branding/google_plus/1x/gplus_icon_flush_76dp.png	/home/stephane/websites/altiflore/ssl.gstatic.com/images/branding/google_plus/1x/gplus_icon_flush_76dp.png	(from https://plus.google.com/112893069581964458484)
12:09:47	14942/-1	---M--	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202017%2011:09:47%20GMT	http://www.alti-flore.com/info-legales-de-www-alti-flore-com.142829.html	/home/stephane/websites/altiflore/www.alti-flore.com/info-legales-de-www-alti-flore-com.142829.html	(from http://www.alti-flore.com/)
12:09:48	1571/1571	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2014%20Nov%202017%2011:09:48%20GMT	http://lh3.googleusercontent.com/robots.txt		(from https://plus.google.com/112893069581964458484)
12:09:48	224/224	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Nov%202017%2011:09:48%20GMT	http://cdn.ampproject.org/	/home/stephane/websites/altiflore/cdn.ampproject.org/index.html	(from https://plus.google.com/112893069581964458484)
12:09:49	0/0	---M--	302	error ('Found')	application/binary	date:Tue,%2014%20Nov%202017%2011:09:49%20GMT	https://plus.google.com/?lfhs=2	/home/stephane/websites/altiflore/plus.google.com/index012f.html	(from https://plus.google.com/112893069581964458484)
12:10:29	11825/-1	---M--	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202017%2011:10:28%20GMT	http://www.alti-flore.com/article-produits-glace.142829.7483.html	/home/stephane/websites/altiflore/www.alti-flore.com/article-produits-glace.142829.7483.html	(from http://www.alti-flore.com/article-glaces-artisanales.142829.6959.html)
12:10:29	0/-1	---M--	302	error ('')			http://www.alti-flore.com/article-produits-epicerie-boisson.142829.7489.html	/home/stephane/websites/altiflore/www.alti-flore.com/article-produits-epicerie-boisson.142829.7489.95.delayed	(from http://www.alti-flore.com/article-produits-glace.142829.7483.html)
12:10:30	382/382	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2014%20Nov%202017%2011:10:30%20GMT	http://www.alti-flore.com/images/professionnel/142829/produits/boton-produit.jpg	/home/stephane/websites/altiflore/www.alti-flore.com/images/professionnel/142829/produits/boton-produit.jpg	(from http://www.alti-flore.com/article-glaces-artisanales.142829.6959.html)
12:10:31	9983/-1	---M--	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202017%2011:10:30%20GMT	http://www.alti-flore.com/article-videos.142829.6952.html	/home/stephane/websites/altiflore/www.alti-flore.com/article-videos.142829.6952.html	(from http://www.alti-flore.com/plan-site-de-www-alti-flore-com.142829.html)
12:10:31	10982/-1	---M--	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202017%2011:10:31%20GMT	http://www.alti-flore.com/realisations-et-references-de-alti-flore.142829.html	/home/stephane/websites/altiflore/www.alti-flore.com/realisations-et-references-de-alti-flore.142829.html	(from http://www.alti-flore.com/realisation-glaces-et-produits-altiflore.67890.142829.html)
